npz_path,gloss,label_id,n_frames,hand_null_ratio,avg_hand_conf
isl_landmarks/20363__3123ee67.npz,EXPENSIVE,660,87,0.3908,0.6092
isl_landmarks/20364__6a488f62.npz,EXPENSIVE,660,69,0.2754,0.7246
isl_landmarks/20365__d28ff3be.npz,EXPENSIVE,660,40,0.1000,0.9000
isl_landmarks/20366__1a267ff7.npz,EXPENSIVE,660,31,0.2258,0.7742
isl_landmarks/20367__aecb8f7b.npz,EXPENSIVE,660,86,0.3721,0.6279
isl_landmarks/20369__73c89d30.npz,EXPENSIVE,660,48,0.0000,1.0000
isl_landmarks/20370__c803795a.npz,EXPENSIVE,660,32,0.0000,1.0000
isl_landmarks/20373__67fab003.npz,EXPENSIVE,660,85,0.4588,0.5412
isl_landmarks/20378__9caefa86.npz,EXPERIENCE,661,147,0.5170,0.4830
isl_landmarks/20379__12ff1c03.npz,EXPERIENCE,661,117,0.4444,0.5556
isl_landmarks/20380__d74470cb.npz,EXPERIENCE,661,79,0.3165,0.6835
isl_landmarks/20383__280dadbd.npz,EXPERIENCE,661,65,0.2923,0.7077
isl_landmarks/20386__8cea2859.npz,EXPERIENCE,661,92,0.5435,0.4565
isl_landmarks/20390__ca62c536.npz,EXPERIMENT,662,88,0.2386,0.7614
isl_landmarks/20392__2f5b07e3.npz,EXPERIMENT,662,105,0.5143,0.4857
isl_landmarks/20393__88e6b8ea.npz,EXPERIMENT,662,85,0.3412,0.6588
isl_landmarks/20396__335dc1f5.npz,EXPERIMENT,662,65,0.0000,1.0000
isl_landmarks/20401__cd7ad303.npz,EXPERIMENT,662,78,0.4487,0.5513
isl_landmarks/20403__11f593d3.npz,EXPERT,663,61,0.4098,0.5902
isl_landmarks/20404__846ac92a.npz,EXPERT,663,30,0.3333,0.6667
isl_landmarks/20406__2bb2ffd7.npz,EXPERT,663,30,0.4000,0.6000
isl_landmarks/20407__11a1ff43.npz,EXPERT,663,24,0.4167,0.5833
isl_landmarks/20408__71b290dd.npz,EXPERT,663,82,0.4878,0.5122
isl_landmarks/20411__b9f38022.npz,EXPERT,663,30,0.0000,1.0000
isl_landmarks/20435__db955f8b.npz,EXPLAIN,664,112,0.3661,0.6339
isl_landmarks/20436__48189472.npz,EXPLAIN,664,90,0.3556,0.6444
isl_landmarks/20437__95019f2f.npz,EXPLAIN,664,43,0.2093,0.7907
isl_landmarks/20438__f1ea80d9.npz,EXPLAIN,664,81,0.2963,0.7037
isl_landmarks/20440__02df2300.npz,EXPLAIN,664,53,0.0000,1.0000
isl_landmarks/20441__59129f34.npz,EXPLAIN,664,56,0.0000,1.0000
isl_landmarks/20445__8e632841.npz,EXPLAIN,664,95,0.5263,0.4737
isl_landmarks/20456__009f698f.npz,EXPLODE,665,77,0.4805,0.5195
isl_landmarks/20457__db8828d1.npz,EXPLODE,665,91,0.4615,0.5385
isl_landmarks/20459__d5ae51a8.npz,EXPLODE,665,45,0.0444,0.9556
isl_landmarks/20510__d33300f7.npz,EXPRESS,666,73,0.4247,0.5753
isl_landmarks/20513__9f42f694.npz,EXPRESS,666,59,0.0000,1.0000
isl_landmarks/20622__c318d234.npz,EYEGLASSES,668,86,0.2791,0.7209
isl_landmarks/20623__ea2b6f68.npz,EYEGLASSES,668,65,0.2615,0.7385
isl_landmarks/20629__f33c746f.npz,EYEGLASSES,668,33,0.0000,1.0000
isl_landmarks/20631__b0cf4e2f.npz,EYEGLASSES,668,68,0.4559,0.5441
isl_landmarks/20632__e197630e.npz,EYE,667,55,0.4909,0.5091
isl_landmarks/20633__0fe814ee.npz,EYE,667,34,0.3235,0.6765
isl_landmarks/20634__ba4bf4fd.npz,EYE,667,48,0.0000,1.0000
isl_landmarks/20661__eab984a3.npz,EYES,669,40,0.3000,0.7000
isl_landmarks/20662__1faa74bc.npz,EYES,669,61,0.5410,0.4590
isl_landmarks/20699__e30719c2.npz,FACE,671,91,0.4396,0.5604
isl_landmarks/20700__2225465e.npz,FACE,671,35,0.2857,0.7143
isl_landmarks/20701__277095c3.npz,FACE,671,49,0.3469,0.6531
isl_landmarks/20706__d7fdf04b.npz,FACE,671,67,0.0746,0.9254
isl_landmarks/20711__fdab4b0d.npz,FACE,671,77,0.4416,0.5584
isl_landmarks/20737__3b32acf3.npz,FACT,672,85,0.4588,0.5412
isl_landmarks/20739__055e4ac9.npz,FACT,672,99,0.3535,0.6465
isl_landmarks/20740__f57aefba.npz,FACT,672,37,0.2973,0.7027
isl_landmarks/20741__ec7c9ca2.npz,FACT,672,78,0.2179,0.7821
isl_landmarks/20746__c893a02e.npz,FACT,672,37,0.0000,1.0000
isl_landmarks/20766__96f00488.npz,FACULTY,673,103,0.5146,0.4854
isl_landmarks/20767__fd995323.npz,FACULTY,673,36,0.3611,0.6389
isl_landmarks/20768__dba11790.npz,FACULTY,673,77,0.1429,0.8571
isl_landmarks/20770__a2bcaecb.npz,FACULTY,673,39,0.0000,1.0000
isl_landmarks/20793__08c20d2a.npz,FAIL,674,74,0.4324,0.5676
isl_landmarks/20794__324b52a2.npz,FAIL,674,36,0.2222,0.7778
isl_landmarks/20795__fb5ac129.npz,FAIL,674,52,0.2692,0.7308
isl_landmarks/20797__1e138711.npz,FAIL,674,27,0.0741,0.9259
isl_landmarks/20801__2a448690.npz,FAIL,674,73,0.4932,0.5068
isl_landmarks/20836__8ecd0a75.npz,FAIRY,675,104,0.4712,0.5288
isl_landmarks/20837__0653c8eb.npz,FAIRY,675,128,0.2344,0.7656
isl_landmarks/20838__263d8d75.npz,FAIRY,675,35,0.0000,1.0000
isl_landmarks/20839__3194eab4.npz,FAIRY,675,51,0.0000,1.0000
isl_landmarks/20861__0ef12d71.npz,FAKE,676,77,0.4675,0.5325
isl_landmarks/20862__e464677d.npz,FAKE,676,31,0.2903,0.7097
isl_landmarks/20868__8b9df63a.npz,FAKE,676,35,0.1143,0.8857
isl_landmarks/20869__a5660c43.npz,FAKE,676,35,0.4000,0.6000
isl_landmarks/20922__5d4233e6.npz,FALL IN LOVE,677,103,0.3592,0.6408
isl_landmarks/20923__19cb6377.npz,FALL IN LOVE,677,68,0.2206,0.7794
isl_landmarks/20924__ef766c73.npz,FALL IN LOVE,677,37,0.2703,0.7297
isl_landmarks/20925__43ea822c.npz,FALL IN LOVE,677,92,0.2500,0.7500
isl_landmarks/20928__81c44873.npz,FALL IN LOVE,677,49,0.0000,1.0000
isl_landmarks/20967__49880bba.npz,FAMILIAR,678,75,0.3200,0.6800
isl_landmarks/20969__621c9cd4.npz,FAMILIAR,678,52,0.0000,1.0000
isl_landmarks/20973__263b8fc4.npz,FAMILIAR,678,79,0.5696,0.4304
isl_landmarks/20978__71782dd6.npz,FAMILY,679,101,0.3861,0.6139
isl_landmarks/20979__5b48bb70.npz,FAMILY,679,81,0.3086,0.6914
isl_landmarks/20980__e11719f3.npz,FAMILY,679,83,0.4819,0.5181
isl_landmarks/20981__63b7a677.npz,FAMILY,679,78,0.3077,0.6923
isl_landmarks/20982__b5a9708a.npz,FAMILY,679,36,0.2222,0.7778
isl_landmarks/20983__e69b5a13.npz,FAMILY,679,88,0.3068,0.6932
isl_landmarks/20986__b4decc31.npz,FAMILY,679,60,0.0000,1.0000
isl_landmarks/20987__25af1565.npz,FAMILY,679,41,0.0000,1.0000
isl_landmarks/20992__23b71ab5.npz,FAMILY,679,83,0.5181,0.4819
isl_landmarks/21009__cee42a16.npz,FAMOUS,680,72,0.4167,0.5833
isl_landmarks/21010__9b8e6ce2.npz,FAMOUS,680,86,0.3837,0.6163
isl_landmarks/21011__4295833d.npz,FAMOUS,680,73,0.1918,0.8082
isl_landmarks/21013__d49b62e8.npz,FAMOUS,680,56,0.0000,1.0000
isl_landmarks/21023__81f8984b.npz,FANCY,681,95,0.4947,0.5053
isl_landmarks/21024__6678f248.npz,FANCY,681,29,0.5517,0.4483
isl_landmarks/21026__3d0abf50.npz,FANCY,681,38,0.5526,0.4474
isl_landmarks/21027__762ea9bc.npz,FANCY,681,81,0.3333,0.6667
isl_landmarks/21030__6f7d58b0.npz,FANCY,681,56,0.0714,0.9286
isl_landmarks/21069__8df50a53.npz,FAR,682,80,0.3250,0.6750
isl_landmarks/21070__e4c8baa5.npz,FAR,682,68,0.3529,0.6471
isl_landmarks/21071__d9f00f30.npz,FAR,682,36,0.3611,0.6389
isl_landmarks/21072__8ce4bb5f.npz,FAR,682,68,0.0000,1.0000
isl_landmarks/21073__0287fd9b.npz,FAR,682,44,0.1364,0.8636
isl_landmarks/21074__0ee7ce79.npz,FAR,682,33,0.2121,0.7879
isl_landmarks/21075__7ac92bb2.npz,FAR,682,72,0.5139,0.4861
isl_landmarks/21077__cd22c04f.npz,FAR,682,76,0.0000,1.0000
isl_landmarks/21078__f4e7e13e.npz,FAR,682,51,0.0000,1.0000
isl_landmarks/21081__95a84094.npz,FAR,682,99,0.4646,0.5354
isl_landmarks/21086__f96fe11b.npz,FARMER,684,94,0.4787,0.5213
isl_landmarks/21087__4c75a6b2.npz,FARMER,684,86,0.4302,0.5698
isl_landmarks/21089__c7fae91f.npz,FARMER,684,57,0.4737,0.5263
isl_landmarks/21092__bfc0293c.npz,FARMER,684,86,0.4651,0.5349
isl_landmarks/21096__b36369fc.npz,FARM,683,76,0.5526,0.4474
isl_landmarks/21099__b186d4cf.npz,FARM,683,29,0.4828,0.5172
isl_landmarks/21100__54d168a4.npz,FARM,683,37,0.4054,0.5946
isl_landmarks/21101__35170707.npz,FARM,683,77,0.4675,0.5325
isl_landmarks/21103__bb3e6447.npz,FARM,683,28,0.5000,0.5000
isl_landmarks/21106__e6948a80.npz,FARM,683,73,0.5753,0.4247
isl_landmarks/21168__29cb7b58.npz,FAST,685,67,0.2836,0.7164
isl_landmarks/21169__205f085d.npz,FAST,685,26,0.4615,0.5385
isl_landmarks/21172__1b865c93.npz,FAST,685,22,0.4545,0.5455
isl_landmarks/21175__9b4d8244.npz,FAST,685,59,0.3051,0.6949
isl_landmarks/21182__0b77c457.npz,FAST,685,33,0.0000,1.0000
isl_landmarks/21187__decff3ce.npz,FAST,685,80,0.5875,0.4125
isl_landmarks/21204__e1cd6a57.npz,FATHER,687,83,0.4458,0.5542
isl_landmarks/21205__30bb5de6.npz,FATHER,687,97,0.4742,0.5258
isl_landmarks/21207__fc4eabb2.npz,FATHER,687,79,0.5316,0.4684
isl_landmarks/21212__888616cb.npz,FATHER,687,28,0.0000,1.0000
isl_landmarks/21221__5ac8900f.npz,FATHER,687,88,0.4659,0.5341
isl_landmarks/21231__73532661.npz,FAT,686,77,0.3636,0.6364
isl_landmarks/21233__c0991a0a.npz,FAT,686,89,0.4494,0.5506
isl_landmarks/21234__df7224f1.npz,FAT,686,27,0.2593,0.7407
isl_landmarks/21236__83a989a8.npz,FAT,686,68,0.5147,0.4853
isl_landmarks/21241__1929aa35.npz,FAT,686,45,0.0000,1.0000
isl_landmarks/21242__118f4703.npz,FAT,686,49,0.0000,1.0000
isl_landmarks/21243__d76fec9c.npz,FAT,686,44,0.0000,1.0000
isl_landmarks/21252__6d790092.npz,FAT,686,86,0.5233,0.4767
isl_landmarks/21273__aef8bb02.npz,FAULT,688,76,0.5921,0.4079
isl_landmarks/21274__2ee2405b.npz,FAULT,688,35,0.2571,0.7429
isl_landmarks/21275__9150b4b0.npz,FAULT,688,38,0.2105,0.7895
isl_landmarks/21276__502371c6.npz,FAULT,688,81,0.5432,0.4568
isl_landmarks/21280__50ae9b69.npz,FAULT,688,26,0.0000,1.0000
isl_landmarks/21281__16a2070c.npz,FAULT,688,26,0.0000,1.0000
isl_landmarks/21282__b5d1893d.npz,FAULT,688,25,0.0000,1.0000
isl_landmarks/21283__6ec10ff2.npz,FAULT,688,36,0.0000,1.0000
isl_landmarks/21303__d9bce6f7.npz,FAVORITE,689,67,0.3134,0.6866
isl_landmarks/21304__f51f9d9d.npz,FAVORITE,689,68,0.2941,0.7059
isl_landmarks/21309__f113b075.npz,FAVORITE,689,46,0.0000,1.0000
isl_landmarks/21325__6ce01590.npz,FEAR,690,73,0.4247,0.5753
isl_landmarks/21327__c4ff7268.npz,FEAR,690,35,0.0000,1.0000
isl_landmarks/21328__cf5152b4.npz,FEAR,690,22,0.0000,1.0000
isl_landmarks/21334__b6c1f253.npz,FEAR,690,100,0.5700,0.4300
isl_landmarks/21356__e06a31f6.npz,FEBRUARY,691,57,0.4386,0.5614
isl_landmarks/21358__3e67a9e3.npz,FEBRUARY,691,80,0.2375,0.7625
isl_landmarks/21360__a00de8f9.npz,FEBRUARY,691,41,0.0000,1.0000
isl_landmarks/21363__cb1faf07.npz,FEBRUARY,691,83,0.4337,0.5663
isl_landmarks/21370__5b7f15e8.npz,FEDERAL,692,82,0.4878,0.5122
isl_landmarks/21371__9666c01c.npz,FEDERAL,692,42,0.2619,0.7381
isl_landmarks/21373__29d0a468.npz,FEDERAL,692,44,0.0000,1.0000
isl_landmarks/21376__ba55e2b8.npz,FEDERAL,692,88,0.5114,0.4886
isl_landmarks/21395__5cb0dd5a.npz,FEEDBACK,694,148,0.5270,0.4730
isl_landmarks/21397__14386a45.npz,FEEDBACK,694,34,0.2353,0.7647
isl_landmarks/21398__254dc3bb.npz,FEEDBACK,694,30,0.2667,0.7333
isl_landmarks/21399__019806fe.npz,FEEDBACK,694,76,0.4079,0.5921
isl_landmarks/21405__3cff9f6f.npz,FEEDBACK,694,82,0.5000,0.5000
isl_landmarks/21408__e5c6c6c5.npz,FEED,693,69,0.2899,0.7101
isl_landmarks/21409__9e555d4f.npz,FEED,693,85,0.4588,0.5412
isl_landmarks/21411__67afe9bb.npz,FEED,693,71,0.0000,1.0000
isl_landmarks/21412__4dde295c.npz,FEED,693,37,0.0000,1.0000
isl_landmarks/21413__6c87298f.npz,FEED,693,28,0.0000,1.0000
isl_landmarks/21432__7931a907.npz,FEEL,695,93,0.4301,0.5699
isl_landmarks/21433__dcd6801f.npz,FEEL,695,43,0.2791,0.7209
isl_landmarks/21434__ebcdfa6e.npz,FEEL,695,94,0.4787,0.5213
isl_landmarks/21436__e1bb77ac.npz,FEEL,695,52,0.0000,1.0000
isl_landmarks/21487__20d4f98d.npz,FENCE,696,94,0.5213,0.4787
isl_landmarks/21488__9da0d1c8.npz,FENCE,696,67,0.3284,0.6716
isl_landmarks/21489__6857d887.npz,FENCE,696,72,0.3611,0.6389
isl_landmarks/21491__ba1d4f4a.npz,FENCE,696,38,0.0000,1.0000
isl_landmarks/21496__2175f56a.npz,FENCE,696,88,0.5909,0.4091
isl_landmarks/21524__62d6539f.npz,FESTIVAL,697,106,0.4623,0.5377
isl_landmarks/21525__1f30317d.npz,FESTIVAL,697,78,0.2436,0.7564
isl_landmarks/21527__653eb0cc.npz,FESTIVAL,697,63,0.0000,1.0000
isl_landmarks/21529__9b703a73.npz,FESTIVAL,697,87,0.4023,0.5977
isl_landmarks/21551__af5b4957.npz,FEW,698,83,0.3855,0.6145
isl_landmarks/21552__eb237603.npz,FEW,698,60,0.4167,0.5833
isl_landmarks/21554__7944aaca.npz,FEW,698,71,0.2817,0.7183
isl_landmarks/21557__50e87adf.npz,FEW,698,38,0.1053,0.8947
isl_landmarks/21570__fed17667.npz,F,670,30,0.0000,1.0000
isl_landmarks/21572__b3ef349b.npz,F,670,86,0.5698,0.4302
isl_landmarks/21694__9cba67c2.npz,FIGHT,699,74,0.4054,0.5946
isl_landmarks/21695__d9df7d79.npz,FIGHT,699,56,0.4107,0.5893
isl_landmarks/21697__06c6d1d5.npz,FIGHT,699,74,0.5946,0.4054
isl_landmarks/21704__fdfe8ee3.npz,FIGHT,699,47,0.0000,1.0000
isl_landmarks/21706__eedde6dd.npz,FIGHT,699,61,0.0000,1.0000
isl_landmarks/21820__c3c7d6f9.npz,FINAL,700,68,0.4265,0.5735
isl_landmarks/21821__3088da47.npz,FINAL,700,28,0.3929,0.6071
isl_landmarks/21822__4d9b9104.npz,FINAL,700,83,0.4337,0.5663
isl_landmarks/21824__818a9322.npz,FINAL,700,33,0.0000,1.0000
isl_landmarks/21826__1444348b.npz,FINAL,700,97,0.5773,0.4227
isl_landmarks/21829__15e67bf8.npz,FINALLY,701,146,0.3973,0.6027
isl_landmarks/21830__f7c7b690.npz,FINALLY,701,59,0.3220,0.6780
isl_landmarks/21831__f8acbc1e.npz,FINALLY,701,44,0.4091,0.5909
isl_landmarks/21832__c532fdf8.npz,FINALLY,701,39,0.4615,0.5385
isl_landmarks/21833__1977c461.npz,FINALLY,701,77,0.4286,0.5714
isl_landmarks/21835__0ba5cbe3.npz,FINALLY,701,26,0.0000,1.0000
isl_landmarks/21836__f67f055e.npz,FINALLY,701,83,0.4217,0.5783
isl_landmarks/21838__4a2e4dba.npz,FINANCE,702,85,0.3529,0.6471
isl_landmarks/21839__d9d94f23.npz,FINANCE,702,35,0.2286,0.7714
isl_landmarks/21841__de810443.npz,FINANCE,702,44,0.0000,1.0000
isl_landmarks/21843__1e7757e6.npz,FINANCE,702,77,0.5455,0.4545
isl_landmarks/21853__606ad5cd.npz,FIND,703,68,0.3971,0.6029
isl_landmarks/21854__3572032a.npz,FIND,703,38,0.2632,0.7368
isl_landmarks/21855__8fd3c9ae.npz,FIND,703,70,0.3571,0.6429
isl_landmarks/21858__57fc2a23.npz,FIND,703,43,0.0000,1.0000
isl_landmarks/21859__cf0b2f2f.npz,FIND,703,32,0.0000,1.0000
isl_landmarks/21869__ec4e3515.npz,FINE,704,84,0.3810,0.6190
isl_landmarks/21870__f8b4aead.npz,FINE,704,65,0.4154,0.5846
isl_landmarks/21871__b373a579.npz,FINE,704,79,0.4937,0.5063
isl_landmarks/21872__45c73815.npz,FINE,704,77,0.5325,0.4675
isl_landmarks/21874__e0b2d710.npz,FINE,704,90,0.4333,0.5667
isl_landmarks/21878__dced1d95.npz,FINE,704,37,0.0000,1.0000
isl_landmarks/21883__f122d6b3.npz,FINE,704,32,0.0000,1.0000
isl_landmarks/21890__d8bb898f.npz,FINE,704,75,0.5333,0.4667
isl_landmarks/21891__8c8c0300.npz,FINE,704,77,0.5974,0.4026
isl_landmarks/21923__eed0fcc3.npz,FINGERSPELL,705,56,0.1607,0.8393
isl_landmarks/21925__6d552e06.npz,FINGERSPELL,705,90,0.4000,0.6000
isl_landmarks/21928__b5836b45.npz,FINGERSPELL,705,59,0.0000,1.0000
isl_landmarks/21941__d7850674.npz,FINISH,706,56,0.4821,0.5179
isl_landmarks/21942__796f4dd9.npz,FINISH,706,68,0.5147,0.4853
isl_landmarks/21943__9a2304ff.npz,FINISH,706,28,0.4643,0.5357
isl_landmarks/21944__f13f378b.npz,FINISH,706,31,0.2581,0.7419
isl_landmarks/21945__c425536a.npz,FINISH,706,69,0.4493,0.5507
isl_landmarks/21949__b3b6b53a.npz,FINISH,706,44,0.0000,1.0000
isl_landmarks/21950__1c6af40f.npz,FINISH,706,29,0.0000,1.0000
isl_landmarks/21951__5cebe2ee.npz,FINISH,706,29,0.0000,1.0000
isl_landmarks/21994__a81eb6e6.npz,FIREFIGHTER,708,41,0.1707,0.8293
isl_landmarks/21999__e4774efe.npz,FIREFIGHTER,708,37,0.0000,1.0000
isl_landmarks/22003__289ea0da.npz,FIREFIGHTER,708,82,0.4634,0.5366
isl_landmarks/22010__aa33bb03.npz,FIRE,707,44,0.2955,0.7045
isl_landmarks/22015__266be592.npz,FIRE,707,49,0.0000,1.0000
isl_landmarks/22019__bd41e199.npz,FIRE,707,87,0.5057,0.4943
isl_landmarks/22085__21c264f2.npz,FIRST,709,72,0.4861,0.5139
isl_landmarks/22086__9c90ff9d.npz,FIRST,709,61,0.3934,0.6066
isl_landmarks/22087__6f565f07.npz,FIRST,709,62,0.2742,0.7258
isl_landmarks/22094__572dbfef.npz,FIRST,709,27,0.0000,1.0000
isl_landmarks/22095__7d9f8024.npz,FIRST,709,28,0.1786,0.8214
isl_landmarks/22098__967498ad.npz,FIRST,709,68,0.5588,0.4412
isl_landmarks/22113__d102837e.npz,FISH,710,76,0.3947,0.6053
isl_landmarks/22114__3478e9ef.npz,FISH,710,86,0.5465,0.4535
isl_landmarks/22115__9392ce37.npz,FISH,710,61,0.3443,0.6557
isl_landmarks/22116__4fb50d8c.npz,FISH,710,30,0.3667,0.6333
isl_landmarks/22117__d3872e92.npz,FISH,710,78,0.3333,0.6667
isl_landmarks/22120__36220b74.npz,FISH,710,33,0.0000,1.0000
isl_landmarks/22121__b80e3815.npz,FISH,710,50,0.1800,0.8200
isl_landmarks/22132__9b1e4d6a.npz,FISHING,711,95,0.3895,0.6105
isl_landmarks/22133__2277a60a.npz,FISHING,711,84,0.3690,0.6310
isl_landmarks/22134__3eea6201.npz,FISHING,711,35,0.3143,0.6857
isl_landmarks/22135__c7efdcf0.npz,FISHING,711,108,0.3426,0.6574
isl_landmarks/22141__63c47a9c.npz,FISHING,711,86,0.5814,0.4186
isl_landmarks/22191__26929436.npz,FIVE,712,57,0.3684,0.6316
isl_landmarks/22192__e45216fc.npz,FIVE,712,38,0.2895,0.7105
isl_landmarks/22194__024ee092.npz,FIVE,712,28,0.0000,1.0000
isl_landmarks/22238__1e7d8ec2.npz,FIX,713,86,0.5698,0.4302
isl_landmarks/22239__0dac57fe.npz,FIX,713,74,0.3514,0.6486
isl_landmarks/22240__0ffbd169.npz,FIX,713,63,0.3175,0.6825
isl_landmarks/22247__c607d536.npz,FIX,713,40,0.0000,1.0000
isl_landmarks/22251__3599bd06.npz,FIX,713,86,0.5698,0.4302
isl_landmarks/22272__8e1adcf1.npz,FLAG,714,147,0.4490,0.5510
isl_landmarks/22273__8e4079e9.npz,FLAG,714,88,0.2841,0.7159
isl_landmarks/22274__298aa7e8.npz,FLAG,714,99,0.4242,0.5758
isl_landmarks/22276__9486c03e.npz,FLAG,714,33,0.0000,1.0000
isl_landmarks/22280__78a623fc.npz,FLAG,714,90,0.4000,0.6000
isl_landmarks/22357__03c7f14c.npz,FLATTER,715,87,0.3678,0.6322
isl_landmarks/22358__9e30eb03.npz,FLATTER,715,35,0.2857,0.7143
isl_landmarks/22359__c8184bb7.npz,FLATTER,715,135,0.5778,0.4222
isl_landmarks/22362__fd64b061.npz,FLATTER,715,54,0.0000,1.0000
isl_landmarks/22409__1faf2168.npz,FLEXIBLE,716,87,0.4713,0.5287
isl_landmarks/22410__2305d8cf.npz,FLEXIBLE,716,39,0.2821,0.7179
isl_landmarks/22411__1b37d716.npz,FLEXIBLE,716,40,0.0750,0.9250
isl_landmarks/22412__203c3396.npz,FLEXIBLE,716,49,0.1020,0.8980
isl_landmarks/22413__7bdc6d5b.npz,FLEXIBLE,716,67,0.3433,0.6567
isl_landmarks/22415__7dc60057.npz,FLEXIBLE,716,65,0.0000,1.0000
isl_landmarks/22416__5fabcc55.npz,FLEXIBLE,716,94,0.4787,0.5213
isl_landmarks/22455__7261ac74.npz,FLIRT,717,96,0.3542,0.6458
isl_landmarks/22456__34dffe6a.npz,FLIRT,717,29,0.2414,0.7586
isl_landmarks/22457__464451eb.npz,FLIRT,717,66,0.3182,0.6818
isl_landmarks/22459__44f5a591.npz,FLIRT,717,30,0.0000,1.0000
isl_landmarks/22462__185065f3.npz,FLIRT,717,84,0.4643,0.5357
isl_landmarks/22481__e47b63b1.npz,FLOOD,718,72,0.2639,0.7361
isl_landmarks/22483__df7942d3.npz,FLOOD,718,95,0.5263,0.4737
isl_landmarks/22485__6dd60ada.npz,FLOOD,718,82,0.0000,1.0000
isl_landmarks/22489__1a992207.npz,FLOOD,718,86,0.4302,0.5698
isl_landmarks/22492__78c29d7c.npz,FLOOR,719,62,0.3871,0.6129
isl_landmarks/22493__d7275ddc.npz,FLOOR,719,73,0.5479,0.4521
isl_landmarks/22494__a1e2bc8c.npz,FLOOR,719,28,0.2500,0.7500
isl_landmarks/22495__ecc8abed.npz,FLOOR,719,33,0.1515,0.8485
isl_landmarks/22499__00d399fa.npz,FLOOR,719,46,0.0000,1.0000
isl_landmarks/22502__1718aec3.npz,FLOOR,719,96,0.5521,0.4479
isl_landmarks/22510__8807dd5d.npz,FLORIDA,720,88,0.3295,0.6705
isl_landmarks/22511__2ed9d844.npz,FLORIDA,720,38,0.1842,0.8158
isl_landmarks/22512__90e60e7f.npz,FLORIDA,720,137,0.0073,0.9927
isl_landmarks/22514__88e72d4b.npz,FLORIDA,720,57,0.0000,1.0000
isl_landmarks/22548__00b8824e.npz,FLOWER,721,71,0.4366,0.5634
isl_landmarks/22549__f09700b6.npz,FLOWER,721,71,0.5070,0.4930
isl_landmarks/22550__59b4617d.npz,FLOWER,721,39,0.3333,0.6667
isl_landmarks/22551__b41d1c29.npz,FLOWER,721,83,0.5783,0.4217
isl_landmarks/22553__486ba0cf.npz,FLOWER,721,28,0.0714,0.9286
isl_landmarks/22610__98e3c7d1.npz,FLUTE,722,85,0.4588,0.5412
isl_landmarks/22611__e6d35605.npz,FLUTE,722,60,0.2500,0.7500
isl_landmarks/22612__b66556a7.npz,FLUTE,722,85,0.4471,0.5529
isl_landmarks/22614__76eebf61.npz,FLUTE,722,58,0.0000,1.0000
isl_landmarks/22615__3fd24146.npz,FLUTE,722,87,0.4598,0.5402
isl_landmarks/22627__eff03f9a.npz,FLY,723,80,0.1625,0.8375
isl_landmarks/22635__572a30c6.npz,FLY,723,30,0.0000,1.0000
isl_landmarks/22636__874ccff8.npz,FLY,723,29,0.0000,1.0000
isl_landmarks/22640__0f215a8d.npz,FLY,723,42,0.0000,1.0000
isl_landmarks/22643__29232c1d.npz,FLY,723,96,0.5417,0.4583
isl_landmarks/22645__3df91250.npz,FLY,723,99,0.5253,0.4747
isl_landmarks/22646__e364a495.npz,FLY,723,96,0.4896,0.5104
isl_landmarks/22694__46444f69.npz,FOLD,724,79,0.3797,0.6203
isl_landmarks/22695__4a8700b3.npz,FOLD,724,42,0.1905,0.8095
isl_landmarks/22696__a5bd596a.npz,FOLD,724,82,0.3171,0.6829
isl_landmarks/22700__c19204b0.npz,FOLD,724,58,0.0000,1.0000
isl_landmarks/22702__a3a1b676.npz,FOLD,724,83,0.5181,0.4819
isl_landmarks/22715__9deee931.npz,FOLLOW,725,93,0.2903,0.7097
isl_landmarks/22716__d9ce8cd2.npz,FOLLOW,725,44,0.2045,0.7955
isl_landmarks/22717__12aef43f.npz,FOLLOW,725,26,0.1923,0.8077
isl_landmarks/22718__eab0a52b.npz,FOLLOW,725,81,0.4938,0.5062
isl_landmarks/22720__79b5b462.npz,FOLLOW,725,40,0.0000,1.0000
isl_landmarks/22721__d59c15f4.npz,FOLLOW,725,43,0.0000,1.0000
isl_landmarks/22723__fac65a1d.npz,FOLLOW,725,87,0.5747,0.4253
isl_landmarks/22743__0928c345.npz,FOOD,726,85,0.4353,0.5647
isl_landmarks/22745__456b8066.npz,FOOD,726,73,0.3562,0.6438
isl_landmarks/22748__8c3ab1f9.npz,FOOD,726,50,0.0000,1.0000
isl_landmarks/22750__f02a414c.npz,FOOD,726,84,0.4881,0.5119
isl_landmarks/22772__76cdf485.npz,FOOL,727,111,0.5135,0.4865
isl_landmarks/22780__4fb0842e.npz,FOOL,727,65,0.0000,1.0000
isl_landmarks/22783__6c38a13e.npz,FOOL,727,78,0.5128,0.4872
isl_landmarks/22802__03fe7d5f.npz,FOOTBALL,728,76,0.5132,0.4868
isl_landmarks/22803__ccebcbde.npz,FOOTBALL,728,44,0.1136,0.8864
isl_landmarks/22804__bc63441b.npz,FOOTBALL,728,51,0.1176,0.8824
isl_landmarks/22805__0e2205c1.npz,FOOTBALL,728,51,0.1176,0.8824
isl_landmarks/22806__7d036b68.npz,FOOTBALL,728,75,0.3467,0.6533
isl_landmarks/22810__e3ee4a19.npz,FOOTBALL,728,37,0.0000,1.0000
isl_landmarks/22818__03ac49ce.npz,FOOTBALL,728,80,0.5125,0.4875
